	S1a	S1b	S1c	S2a	S2b	S2c	S3a	S3b	S3c
7884ad4e3cb75821dd2258b1160e3e2f	0	0	13	0	0	0	0	0	0
de0ae12ebda04c528a3067078885b335	0	0	0	0	0	0	11	0	0
e6f2bd58d6424b02ca442c95fe9ca707	0	0	0	0	0	3	0	0	0
6676c1d82ccead50f23ebcbc62443a32	2	0	0	0	0	0	0	0	0
cf5aa8c7a7f85982eb48114ec0d56f82	0	0	0	0	0	0	24	0	0
03d82a571301407ea1fdeb7647747b7a	0	0	0	0	0	0	0	0	3
5ce451e8e0d549fd91d005077074ce66	0	0	0	0	0	0	2	0	0
da7233b6c3d897180a04009e4bd09a3f	0	0	0	0	0	0	4	0	0
5a7fa66cb079c05f7c40cc5038f06d09	0	0	0	0	0	0	0	0	6
cc50c7de38d6c376aec27b832e9ecf5b	0	0	0	89	0	0	0	0	0
c5bc3bacb248208d4414c2ed24e5396a	3	0	0	0	0	0	0	0	0
5e4a1f5b8e604aa981d0edf733e9b95d	0	0	0	0	0	0	0	3	0
d9904b65fa73279b6fb3d7297a8ef9a2	0	0	0	0	0	0	24	0	0
800d28e468fac8f7fcc98c7f55b4d76f	0	0	0	0	0	0	0	44	0
243d672db2ebe8d67a4e77078d0d09b2	0	0	0	0	0	0	2	0	0
91abe55752dd4e06de3152206068b045	0	0	0	0	0	0	0	0	3
4f5fdc8d0a85be34880830e8b066dcf7	0	0	0	0	0	0	98	0	0
38fdd431a267ca26473206f396527d60	0	0	0	0	0	11	0	0	0
574227cd38490d376ed518b5a5246982	0	0	0	29	0	0	0	0	0
2293b11831ffc12655f9dc9548ce8ea6	0	0	0	0	0	0	0	66	0
fe5cb6bdeccbf908534446c0186c4546	0	39	0	0	0	0	0	0	0
55394ec9077c37663a67c3e507a2b0bc	0	0	0	0	4	0	0	0	0
ab922dae68f7a73a741b40b359397bf7	0	0	0	0	0	0	0	13	0
c2869edb2ae6f6e069a896a7c1bb0576	0	0	0	0	0	0	122	0	0
2da2acd3372cc71995b66fbc27783834	0	0	0	0	0	0	0	0	65
e1ceb46c9b771a1bb87d47adfe662307	0	0	0	0	0	0	6	0	0
dab93ed95ee2ffaa42b84f0613c4a6d2	0	0	0	0	0	0	0	0	18
55015e6d98a964e10025aef27aaf04b1	0	0	0	0	0	0	0	0	3
7b8220a8faf953f8ac3e5a87f049869a	0	0	0	0	19	0	0	0	0
c5d486924ad44d0f8ff4ca46b5eb8147	0	0	0	0	0	0	20	0	0
32d44925ee0e8641dde937b68dced650	0	0	4	0	0	0	0	0	0
75b6a8f091b7a0939e1e858739d933f5	0	0	0	0	0	0	0	0	3
cd3bbd228590180d620abf27a1468de0	0	0	0	0	0	0	0	17	0
b5bf87abd7d250e40f3b686d8a243180	4	0	0	0	0	0	0	0	0
950d90163e650bc5611fa1f79d6cfd4a	9	0	0	0	0	0	0	0	0
08e38349b9d73a62aa069b46c18cc37e	0	0	0	0	0	0	0	58	0
8e6416825941aefd84f799ccb08bd1c4	0	0	0	17	0	0	0	0	0
4513fdf850770fd1c730ac20bafe21fd	0	0	0	0	9	0	0	0	0
3000377cee1a876786287ea7bca106da	0	0	0	0	0	70	0	0	0
5d8d4f3b3f61b92c496203d345a16dbb	7	0	0	0	0	0	0	0	0
d1f664ae8be6e94be7a352e6ad02238a	0	0	0	0	0	0	26	0	0
df436623a9dbfe3c7c0314a481e7ce1e	0	0	135	0	0	0	0	0	0
aa212f24d1d6381b20752b33494f43a0	0	0	6	0	0	0	0	0	0
e1ac5b7c76f034b8b475c9c113759645	0	0	0	85	0	0	0	0	0
c7bdaeca11cbbd0704389a0e5447200e	0	0	0	0	0	0	0	0	3
d6a0cef0f4fd65a8f57108cbd129f037	0	0	0	0	0	0	0	15	0
9a7d3037a59e72cecce2182f611dd6d4	0	0	0	0	0	0	0	14	0
1f430030541daa96ebb5fa5ad8f289c7	0	0	0	0	11	0	0	0	0
0a47078cdf8e2112c8024f82511cdd7d	0	0	0	0	0	0	0	3	0
2ac98092c17413b4ac621b1e33761e69	0	0	0	0	0	0	0	0	2
78b534e7d674717d9d809adce4cc0b64	0	0	0	0	0	0	0	0	56
93657bc64856677063deba3986ce8bc2	0	0	0	0	0	0	0	28	0
b39c6d95892f7d596316a89725713c07	13	0	0	0	0	0	0	0	0
31935329c5da119525d89cfdc098d699	17	0	0	0	0	0	0	0	0
44578f8c3d185d32ccfaf5ead719780e	10	0	0	0	0	0	0	0	0
9b5b179086e0dfbec7ee5a628e98efe7	0	0	0	0	0	0	0	0	19
66c55d4e5f4276ef93bf26c4535259f7	0	0	13	0	0	0	0	0	0
1b3083e274e23c9ff9bf447554457113	0	0	0	0	0	0	85	0	0
3e69421b8926b44883e54cca1670728d	42	0	0	0	0	0	0	0	0
4c909ede12c0f9fef67596899fb2a348	0	0	0	0	4	0	0	0	0
08444de14cc8eb550e61920858d49f4e	0	0	0	0	0	0	0	4	0
3d6aa86d4a9b2aa874abaecb0275ab4e	0	0	0	0	0	3	0	0	0
67a8bfdd9a730dc532786ab426f79600	0	4	0	0	0	0	0	0	0
8fe128cbb9f70662e0fa7153da489b01	0	0	0	0	0	0	2	0	0
5b1390ab319b07e19945815d1d3ca70c	0	4	0	0	0	0	0	0	0
c4e004adb21b8d3e256838ecbaa2101d	0	0	0	0	4	0	0	0	0
fa9e69608bb24e7ddc84f7bc2e3f563a	0	0	0	0	0	0	10	0	0
f7f75d55d010493ea35c04688f899263	0	0	0	3	0	0	0	0	0
53f367d445e7d9570ac4e46d48588bd7	0	0	0	29	0	0	0	0	0
20ad35adad62b1f60b75e74983164777	0	0	0	0	0	0	6	0	0
651c31a26bd25753bd74231bfcc2005d	0	0	0	0	0	7	0	0	0
5c7f087620ce3a53d198760fb6345c95	2	0	0	0	0	0	0	0	0
f9c8b6fb65279d5a4bd3846bc275247c	0	0	0	0	0	0	0	0	27
b6e244253fcd47dabc1f07ddf2e55942	49	0	0	0	0	0	0	0	0
5d998e601796e533fc3d772cef4be108	0	13	0	0	0	0	0	0	0
23ea64703b42049e50a77ce066fc4388	0	0	0	0	0	0	0	45	0
db4a89f185736dd1a25963ae9824b6c5	0	0	0	0	28	0	0	0	0
0a7ce2437596ccd9cd0eff9a3e55669a	0	0	0	0	0	0	0	26	0
03a8d62ea2af9055452c08716d0f7559	0	3	0	0	0	0	0	0	0
c17ff2cfa3b2692e22b7f498321fde95	0	0	7	0	0	0	0	0	0
8523ea91aa14022c806d3d53c4780a55	0	0	0	0	0	36	0	0	0
d702c96e4d1705c25935cbfd0ddb5978	0	0	0	0	0	7	0	0	0
8f90d8b297e53ca8a86932d915efcf12	0	0	0	0	0	0	0	81	0
4235865e64566c5a7c8c88cbee47b234	5	0	0	0	0	0	0	0	0
37fd2589439b7c32a43948fbe870829f	0	34	0	0	0	0	0	0	0
73428442b239d3a7d9c8df5fef46ed17	5	0	0	0	0	0	0	0	0
695969c2a74e8f2f2235b6a83c46003b	0	0	0	0	8	0	0	0	0
5217227abbf3327f155f32d8462ac384	0	0	0	0	0	0	23	0	0
d8f814ea9b06ad7182fc6fa9872d7f9c	0	0	7	0	0	0	0	0	0
70a98ebe01ec3b364a4c025071d715f1	0	0	0	0	0	0	0	9	0
3fc6ce0b28b8155273d2a016307367de	0	0	0	0	0	15	0	0	0
08d1bd1cd80d0f754661429ea0a966f6	0	0	10	0	0	0	0	0	0
826005e1d52231d84ddfa2b75398e858	0	0	0	34	0	0	0	0	0
ed0c276b6203a1bf0560dac678e2c05c	0	0	8	0	0	0	0	0	0
dc28a9cb5a536a8e4cef26ddb561fe23	2	0	0	0	0	0	0	0	0
8bed14cff280936ec659104fa3232a9c	0	2	0	0	0	0	0	0	0
b29416c8b1969e2e8d236af5f38ef25e	0	0	0	0	0	0	0	0	3
16d98ac61a55d28d54634443976d786a	42	0	0	0	0	0	0	0	0
8c22fa92c3004c374abbf594393b440c	0	0	0	0	0	2	0	0	0
f55d4e21ac13e98bb6bf436907b3d6e6	0	0	0	0	0	0	0	0	5
e981d5c38eb6e83a6af0d2f4a4982e30	0	0	0	0	0	6	0	0	0
7c3081797b0eb0d85fc8cb0a91e629c0	0	0	0	0	0	0	6	0	0
54a4b49c82e96c845006fb6082a69bd4	2	0	0	0	0	0	0	0	0
0605bad51c82b8241290ca42dbe2d99f	0	0	11	0	0	0	0	0	0
513a914a59ccde828267fcfd017742c0	0	2	0	0	0	0	0	0	0
7b090a23b0c4870cd6172b183baa75a1	0	70	0	0	0	0	0	0	0
a54e863eabdc252f9a50b1870c903d51	0	0	0	0	0	0	0	3	0
a726e3a5e9e4dfa683e9c01b1e66ae41	0	0	0	0	0	0	0	38	0
12967d7a9b525eb1f853eab9b73b2c24	0	0	0	7	0	0	0	0	0
0b02d3a978bb8a5fcbb389b3e4ac0925	0	0	0	38	0	0	0	0	0
4eb50f7c05a96cd301ff047173587401	0	0	0	0	0	154	0	0	0
9509fedb553b7424a5fe9ca329764a85	0	0	110	0	0	0	0	0	0
697afe48c40ed137c8e552a7d233274f	0	0	0	0	8	0	0	0	0
3e8bc99816bcab3b115ae3247a226bf2	0	0	0	0	40	0	0	0	0
3a88aa7a92da7373095a92f2bcad8b66	0	0	0	0	0	0	8	0	0
3d83527da2d1af4eb271c6158f15df7b	0	0	0	0	75	0	0	0	0
8ec44feba2c308bcc40de6c83921ba1d	0	0	0	0	0	0	0	0	67
b956def2e93cf0670aa35ae0b2f6a6a5	0	0	16	0	0	0	0	0	0
c013b5212170eb9fb011635e9e2a6168	0	0	0	0	0	2	0	0	0
60ecf2dfcbd3c053db74f920884f7c93	0	0	0	0	0	0	0	41	0
1d5154cc2e48da6c6e3c8cc2ce174bc7	0	0	0	0	0	0	0	22	0
b10fc40a78ebf260d9ce537e01cc8916	0	0	0	0	9	0	0	0	0
f8f4764ebce3b0cebdfed15aba1c080b	0	0	0	0	0	0	0	2	0
211643bbd94b0fd4aac6029d002076f1	0	0	0	0	0	0	0	3	0
158f3322921c626a2f1117de2e9bc91f	0	0	0	0	0	0	5	0	0
ed1b169aa91bd37afa0e3659935d2411	0	0	0	0	0	0	0	0	23
44960e1db3f49f2855ed324c63c40282	0	0	0	0	0	107	0	0	0
f1b18612761a46d8bf1fc2a7c124eb09	0	0	0	0	0	8	0	0	0
2a72fd19e53f3d0cea9b64315ae719ef	0	0	0	5	0	0	0	0	0
2a68f69c5443d60d9acf3448e0050613	0	0	40	0	0	0	0	0	0
dd618e3f18524fdb41317d79e404ff83	0	0	0	0	10	0	0	0	0
bf0cdac1e52539c9a8ee51aea3b6a26d	0	0	0	0	0	0	0	0	29
2efd851a2e9d4eea1961d51a61f0cea1	0	0	71	0	0	0	0	0	0
cb4dbb6180a97774babe6cd24abce702	0	0	38	0	0	0	0	0	0
0509dd8c7820e9dc6ebfe2b60bd8ff8c	0	0	0	0	0	0	0	0	11
c6ad68f2ef4889cfa578f723c6191d44	0	0	0	56	0	0	0	0	0
1ecaa1e9ee5a704e1736858463d5d3d6	0	117	0	0	0	0	0	0	0
ac27b3e2660192f6028013a3a8c6b72d	0	0	20	0	0	0	0	0	0
fed67074e05b68291370379eb88c9f0f	0	0	0	36	0	0	0	0	0
034b70c32aea1b2a5ac3982ae7efa7d5	71	0	0	0	0	0	0	0	0
5a61276d669f65eda334c7df2506cf36	0	0	0	0	38	0	0	0	0
150ac7a3f5ee22679b76e0c6fc885567	0	0	0	0	0	0	0	0	93
0e787abe304028aa655103863c1c2119	0	0	7	0	0	0	0	0	0
137594d4b09856ba33704a464cf54e53	0	0	84	0	0	0	0	0	0
77bac0ae1798bdcc85467056402d6654	0	0	0	3	0	0	0	0	0
cda7dc526df62bfc10586e8c249758ce	0	0	2	0	0	0	0	0	0
f28830d46e010d58c96346740efa1262	0	3	0	0	0	0	0	0	0
9d197cbd393d09293afa3bdddddb0abc	0	118	0	0	0	0	0	0	0
b54b8cb7a96fa3fc4493b4c7ab81c240	0	0	0	2	0	0	0	0	0
5665c7332099a03ed44340ceea42c022	0	0	0	0	0	0	0	0	36
95171c7fb8eee124329c56b87c75c9a2	0	2	0	0	0	0	0	0	0
c8c2333527b233ff80ee89abb85df5df	0	3	0	0	0	0	0	0	0
884601d7e42d6388535339bcd138f1e9	0	0	0	0	0	0	0	3	0
c0844418f0603516585b97aecbab6947	0	0	0	0	0	0	4	0	0
17b2b32c7ab368e3c2e93d6fb147fc4d	0	20	0	0	0	0	0	0	0
fc6763100ec949bfe8770d5e57a6c14b	0	0	0	0	14	0	0	0	0
8b6896d9b97e07fc07189c40a06d6e3f	16	0	0	0	0	0	0	0	0
a9fec2b19a316ffca137269c79d6b928	0	0	0	0	40	0	0	0	0
40f9e40e1e3aca5ffe0cf23fc9feea59	0	0	0	0	0	0	0	0	41
0aaf1ebdc9fc94f3936f120caeaa5366	0	0	0	17	0	0	0	0	0
6eeda950816da719bf757b0fd670b877	8	0	0	0	0	0	0	0	0
816255cc1dd4d3cb3bc0e5ddbfef2761	0	0	0	0	0	0	0	0	2
b58d520a8655ea57306fea7ee4458478	0	0	0	0	39	0	0	0	0
134177be76cdf806e1b2360f24fa505a	0	0	42	0	0	0	0	0	0
deb34e28b779f3b5c00325985dceebfd	127	0	0	0	0	0	0	0	0
8ecab5279bc75d25db5fe2edb3fe266a	0	0	0	0	0	0	9	0	0
3a362a647cb81898d3a00214781a72d8	0	0	0	0	0	0	4	0	0
9719cee3f1111a2a9eb7fec3c96223eb	0	0	0	0	0	5	0	0	0
0c87755ac39c706fa315149bb5d5aa7c	0	0	0	0	0	0	9	0	0
aff74e806c815826146813b5d683e46d	0	0	0	0	0	0	0	2	0
383d0f6f411961474082d5cb2f8e2f76	0	0	0	0	0	0	0	0	43
b315510be48a624bddde98807b6cf2ce	0	0	0	0	5	0	0	0	0
9cda53db196b1039c762a319168f6360	0	13	0	0	0	0	0	0	0
5d509764fc2eed65c521a57687bd864b	0	0	47	0	0	0	0	0	0
c77adb4608931d1558bf3056136b5ddc	0	0	0	0	0	0	7	0	0
b0d5ffa8eb8d5291874f1c89b2c83acc	2	0	0	0	0	0	0	0	0
217f34a4955b7c4b15020f4211cec5ca	0	0	109	0	0	0	0	0	0
437c5c1ff480c2a9ebc3e64df3b3bb6f	0	0	0	9	0	0	0	0	0
f229a539e22354d82596f61a3974add5	0	0	43	0	0	0	0	0	0
e5a4ac1e7846e1b3f0aa4348c700d3fe	0	0	0	0	0	0	0	3	0
f93ad7b164450f4bb2f3ee1c7a61a65f	0	0	4	0	0	0	0	0	0
b8c1ef55635e3baa181e5fdea2a4ac7e	0	0	3	0	0	0	0	0	0
f46f9c25004150cd433a46b27aa5e8cb	2	0	0	0	0	0	0	0	0
2891d3e7e32bd83377df762fb37c6603	9	0	0	0	0	0	0	0	0
c1ff69f887200a3781a7217cd2ba9d2e	0	0	0	0	0	8	0	0	0
bcd071b98dc24a5ac3630e154cf151c0	0	0	0	0	15	0	0	0	0
a07db431544d404c0a8c5494cb079358	0	0	0	0	7	0	0	0	0
59b9bf4d2ed867872276b5ed35f775df	0	9	0	0	0	0	0	0	0
e8705e0444150356a0caefdd9c3abbf6	0	0	0	0	0	0	0	25	0
e89400bc5f8fce0ef28a4ddd3f35e1c6	0	0	0	0	0	0	0	0	23
9f90b73a29bca36dd7657a586101789e	0	0	0	0	0	0	0	0	3
181d7e2b1be6307ba30447fd4d1572e0	0	79	0	0	0	0	0	0	0
821dd513824f7217e01315425337b831	0	0	0	12	0	0	0	0	0
bd73a308474f5a3cfeb3936715110c3c	0	0	30	0	0	0	0	0	0
812b6cd8a426c9dacc500340fa4e4326	0	0	0	0	16	0	0	0	0
ade64feea34eb47cc84037ae6241d1ff	59	0	0	0	0	0	0	0	0
657fbafe165256c3b136d265211e4706	0	5	0	0	0	0	0	0	0
6ab4c56b58e0eb0f3cafb1a8db36481f	0	0	0	0	18	0	0	0	0
864235d898039473634dd189cf0f682a	0	45	0	0	0	0	0	0	0
1456e73559e00a2e5af81de14b10f218	0	2	0	0	0	0	0	0	0
23e7f17f9f80bd4065c8b75d12f98c4d	0	2	0	0	0	0	0	0	0
ecf58108c7841e386c51b30c56c157b9	0	0	35	0	0	0	0	0	0
3a10b87953eedf4edbd929be07c90ce6	0	0	34	0	0	0	0	0	0
d08cbf2f86462072ff0128a697eb1721	43	0	0	0	0	0	0	0	0
1b5fe52c3985333057431616dc4f72b3	0	0	0	0	0	0	128	0	0
aec85b90ba285c038e5de3e95680cf28	0	0	0	61	0	0	0	0	0
270cfd4657455eb4ff89ae494fe6cdeb	0	0	0	0	0	0	20	0	0
fa01a099171fbd1a0014fff23268f702	0	0	0	0	0	0	0	0	11
662aed8b9e90b7ebd23c9485557ee81a	0	0	0	21	0	0	0	0	0
78c75cb997def1e652766da3d4bdb865	47	0	63	9	15	0	0	0	69
00aefc148db77321187da071a98073eb	0	2	0	0	0	0	0	0	0
2e02d83b6de389964b88c910e388a868	0	0	0	0	0	0	0	0	3
fcb6bc5905767c5c0d1436e7a71fa625	0	0	0	0	0	86	0	0	0
40ad8fd626a901e6c4fcca6151a77b9b	0	0	0	0	0	0	0	0	3
0c85ed5f426fc6bf2ec427ada44417c8	0	0	0	0	0	0	28	7	0
ee0fe2e6415f423428fbe9fdaf33e232	0	0	0	31	0	0	0	0	0
836a91933181eff4896f9af16a12cb52	0	0	0	143	0	0	0	0	0
7be7abed5ceeacc0404e4833e05228c0	0	14	0	0	0	0	0	0	0
de6a47e66bf6365bf6bde1aa62f15a84	0	0	0	0	0	0	12	0	0
db92a31d1f3d42e11e134063d163e9ef	3	0	0	0	0	0	0	0	0
1765c236b05ceafcdbca3491b80b0fc5	3	0	0	0	0	0	0	0	0
4b342bc84bc4d07d709a4e7f17991454	0	0	0	69	0	0	0	0	0
7a0d6f7421bbeac33b5524837625aea6	0	0	0	0	0	5	0	0	0
27925daf256b58c49453e2ac08aeaa17	0	0	0	0	0	0	12	0	0
1dd604c09fb1cbf2543f6334bac485da	0	0	0	0	0	0	0	0	5
8745c6f0fe21621dd811130466fa5bf3	0	0	0	0	92	0	0	0	0
7fa2c3130ecf9ad43279c478a24446e5	0	0	0	3	0	0	0	0	0
a3db375cf0f372b7292e2cae5f3d41b3	0	0	0	0	0	0	0	0	4
03801f4b61f4d63fcdf85a470ae3c191	0	3	0	0	0	0	0	0	0
fb1f10f96e2f13e43575da41b1bdcf4a	0	0	0	0	0	3	0	0	0
efedf30e34c579710569143ae7dea59d	0	0	0	0	8	0	0	0	0
e70d9851dc9779ff0dafee44e35a8038	2	0	0	0	0	0	0	0	0
888af7aa2437a680584a16d488dd139c	0	0	23	0	0	0	0	0	0
9bfda6d703b325cbee36146c0c1ee85c	0	8	0	0	0	0	0	0	0
54d948bbe9030788d824581ba7923b1e	8	0	0	0	0	0	0	0	0
0dd1ad412b65218f305854ba461cf826	0	0	0	0	0	0	50	0	0
a582cb56deba034ca1e4f6bb961accd4	0	0	77	0	0	0	0	0	0
569f7471206d232f876bc1b1268f231f	0	0	0	0	0	0	4	0	0
d3453babe1043f20d880ad71d9b6ca8a	19	0	0	0	0	0	0	0	0
d8c6b840ae09f9664d9890d8ae4dff8e	0	0	0	0	14	0	0	0	0
c1e7fcc227f04604dba73294d324db10	0	0	0	0	0	0	13	0	0
8f7bc2f5990ca1c619ea96f98c8d6adb	0	0	0	0	0	0	4	0	0
e95f0b3b89599cfe7b7acf68b2a57aaa	0	0	0	11	0	0	0	0	0
df9fe0a988c7d937796c233346602d14	0	0	0	0	0	0	13	0	0
639187e36231f65b657be0f9ec229b96	0	0	0	0	0	0	0	4	0
7556d0c81717be1db5bebedfac1ed6be	0	0	64	0	0	0	0	0	0
5f4a70ef5b241c903dff07d1d4ca8141	0	0	0	0	0	5	0	0	0
c89712a62406b5c68567817c929ef110	0	0	0	0	0	0	0	0	23
4c08dbb8033b742a009ee96c64c42364	0	0	0	8	0	0	0	0	0
85261778e51dc12db41c560e71560cf6	0	0	2	0	0	0	0	0	0
1138587d933c980135fbab08b8885130	0	0	0	0	0	0	0	7	0
a92d0532803c6da1e224285c6d22358b	15	0	0	0	0	0	0	0	0
9ff505cb0719bec1ac36460bb2cbc529	0	0	0	0	0	0	0	15	0
7e1595cfd453d8a253a264309fcb6c4f	0	6	0	0	0	0	0	0	0
a9f892e4598637f85953a2464e82bfc6	0	0	0	13	0	0	0	0	0
2bc1dd928e7ab5fa670a905e87e8f70d	0	0	0	0	6	0	0	0	0
d610b46c96721776ccb7f1bbbf7d5713	0	0	0	0	0	0	0	0	5
c3f2ddbb2b3b7a924d21a07858b94257	0	0	0	0	0	0	20	0	0
061e9bff55a3127bc358a3ba7463d56e	0	0	4	0	0	0	0	0	0
31bcd4d937613ba33191af75378d2893	0	80	0	0	0	0	0	0	0
dbc6d8f635f71e4a8e131f1a2a7e0ca3	0	0	0	0	0	0	3	0	0
6a3fa9f4c8bd359f6c3bdb4e15f3a405	0	51	0	0	0	0	0	0	0
63d571bd9c7e9657f11e156de3865910	0	0	7	0	0	0	0	0	0
74e70c0d6c12a83159fcd22a4d5e8b45	0	0	0	0	0	0	8	0	0
e4af50aa7af099421abb94849f66826e	0	0	0	0	0	0	0	0	3
210fc027410623933277af1dbacb5a01	0	0	54	0	0	0	0	0	0
7886b769a36293b533fe8e52e540994f	0	0	0	27	0	0	0	0	0
43e89f5d02c500328d9f4a8fb7cf802f	0	4	0	0	0	0	0	0	0
ced3eaa505c088da38b1a0edda45d39f	0	0	0	0	37	0	0	0	0
509462d9dad880d33180c0c683a96b7d	0	10	0	0	0	0	0	0	0
659ab488ed047cc219e1a9a6182f974c	0	14	0	0	0	0	0	0	0
4b55f3a0de7077ad2dfadb1b9f5bc276	0	0	0	0	101	0	0	0	0
fad230e28d746f261d83eaa9724ea67b	0	0	0	0	0	12	0	0	0
80bee4687f41a7edb6bae8b56fd6830c	0	0	18	0	0	0	0	0	0
6fbfa998f916b029852d52e32d71ea99	0	0	0	6	0	0	0	0	0
d4e926e5f24ab11235bc83e01a546976	0	0	5	0	0	0	0	0	0
f9e2a832b2ef1a6cdf6336fd9bbff57c	0	0	0	0	0	0	0	0	2
1d38cf43a167b052b273a5e8a3e41b12	0	0	0	0	0	0	0	0	129
485d56162420e62f8c6a7406d445f06e	0	0	0	4	0	0	0	0	0
63b57aa395ed0c5761fea3163a66f54c	0	0	0	0	0	6	0	0	0
26286e753a090b096c8d68800ddd266f	0	0	0	0	0	13	0	0	0
f8449edb774de64697e135cbcb0e4da7	0	0	0	0	0	0	0	0	78
d89b36596b740ff5e77c4dbdc2999279	0	0	0	0	102	0	0	0	0
84cf4cb1f0aac87472eda535430362de	0	0	0	0	0	0	2	0	0
c0bbf8097c2fac56a4c6d5793539b63d	29	22	27	19	20	24	7	15	0
951649292bdb15c1c83d8ae14ebf3fcd	0	0	0	0	0	58	0	0	0
db88f5396ca388bcf2241d86667a6f4d	0	0	0	0	0	0	24	0	0
977a59d7f1bc784dd323cf58853d274f	0	0	0	7	0	0	0	0	0
b833e00d7547331b402985ab20199606	0	0	0	0	0	0	32	0	0
f84873c6731053ef6ca76438b39fb101	12	0	0	0	0	0	0	0	0
d29c64af9ed251f4cca5d08e27f373d2	2	0	0	0	0	0	0	0	0
f3a2e01ec8b506b058f03e412a4a77bd	0	0	0	85	0	0	0	0	0
2620f54dfbaff7e9e53cbd7165d2d771	0	0	0	0	0	0	7	0	0
b251d41d87c8a8c90d90c1d8d0e0e15d	0	0	20	0	0	0	0	0	0
5e2de1aeb5091c215e31f6568e23b859	0	0	0	0	0	0	0	0	96
719c506657b35fe6bcde07e9c6dcd7bf	0	0	0	33	0	0	0	0	0
018aac00da0c75ec8c43a72c91c0c0d8	0	0	0	0	0	0	0	0	2
b29bc1476c5916302698bfeda42b599c	0	0	0	0	0	15	0	0	0
736c1d06d6e6d8e0208cd5e81bd7bf36	0	0	0	0	0	3	0	0	0
a18347b0745e5274569d1ce418dc1b8b	0	0	5	0	0	0	0	0	0
57a7676157b8029732831eca13f349a4	0	40	0	0	0	0	0	0	0
2959d9cd27f62dfffa3c4554c028dcda	0	0	0	0	0	0	3	0	0
59f3793bc32acec8d9aba6b610bcf4d7	0	0	0	0	0	0	0	0	35
7a47edb5897bb774a1b85dd307db5dac	0	0	0	66	0	0	0	0	0
ddad24e6c620b5235a907be8cf6905f7	0	0	0	2	0	0	0	0	0
47b9eb089a7a9f06b7de3f15d9cca9ad	85	0	0	0	0	0	0	0	0
c3890b7c28cb87f7e06f970b79621a79	0	0	0	0	124	0	0	0	0
405d8d4f4843951aa32f3be3b6a10f14	0	0	0	0	8	0	0	0	0
7c87d396386345673eb6b67031889a3a	0	0	0	20	0	0	0	0	0
d79ce9d8219958bfa1e761725e4b4b58	0	0	0	0	0	0	0	0	7
d0539a259fcadbf47bd7c24615353581	0	0	0	0	0	11	0	0	0
cbb7ed2bb4b3e0bf17fd138cc497c94b	14	0	0	0	0	0	0	0	0
3b68d64f397a32bf57d4159e505dde91	0	0	0	0	0	2	0	0	0
0b6dbdd24aa678b3357c84627e8c75b2	0	0	0	0	0	0	0	0	3
d18c6c6e8944d61952c0ce5f814a4a78	0	0	0	0	0	0	2	0	0
ff8fff8e44258118834153e7915029a5	0	0	0	0	58	0	0	0	0
412e69c04f764afcfc3621fe4b25744d	0	0	0	0	0	0	0	0	4
47aa61f4391cdc7bfd9a8007cca5cde1	5	0	0	0	0	0	0	0	0
1ba60e2a9f7dc2a0091bc082b0112fb8	0	20	0	0	0	0	0	0	0
d2bf7cd93cf2f61521f4ffb38d6d6245	0	10	0	0	0	0	0	0	0
1b96ba689624e7d1b03630da1b8b8ea8	0	0	0	0	0	18	0	0	0
4a1ba63988f6ddc504964349c751076d	0	0	0	0	0	17	0	0	0
613a90c463aadaa9a89c3c4802ed4006	0	0	0	0	0	0	0	11	0
42d4654f12dd55cbe07dfc14d2bc0454	0	0	0	0	0	0	2	0	0
7f7d069619484fe86243ac09ddab65e3	7	0	0	0	0	0	0	0	0
6768e220a3f4773ac5fae94d859753e3	0	0	0	0	0	0	0	0	2
2663bc7a1da806a9ee689ca9b6c3586a	0	0	0	0	0	0	26	0	0
4e44b0cdb2b04d75f29d958f8255ba13	0	0	0	0	0	0	3	0	0
4afec6afb44283848126c45eb469d20b	0	0	0	0	0	14	0	0	0
bbc364c27ba0e2809eb5d3690a20465a	0	0	0	0	0	6	0	0	0
3b3e8ee07cb289411670d48b4f7a6e17	0	0	34	0	0	0	0	0	0
aad270d0d674b721b628ca4d0113a694	0	0	5	0	0	0	0	0	0
bdacc4d2f61698e120f60df79cc8314a	0	0	0	0	9	0	0	0	0
0159ed34409dcfb7e53e7e1df7e3ab70	0	0	0	11	0	0	0	0	0
5da8d97d5ea0291be16d721d873df510	0	0	3	0	0	0	0	0	0
c28b1721992b7f67611a02c7fb082a03	0	0	0	0	0	0	0	0	45
8529b11de8346d280d87e99cdedaca24	5	0	0	0	0	0	0	0	0
f6f547291fb1d8aa2d57f23f45e0044a	0	0	0	0	0	0	2	0	0
97e1abf4a8299f5842a0c571e6d89100	0	0	0	0	0	3	0	0	0
7c14f23ddfe3c302e977748cc3314d4b	0	0	4	0	0	0	0	0	0
6a934389a479c96eaf041a8b0ab09247	0	0	0	0	0	0	0	0	53
47dcf058439fa74fbc0b66a9b442fa66	0	0	0	0	5	0	0	0	0
b6b04c830f3660f8fb1252371c0f3bad	0	2	0	0	0	0	0	0	0
ab87b3bd17d6b1435282a5f5ebe59ef5	0	0	0	0	0	5	0	0	0
3d3a722900248caec7ade6900607fd6d	0	10	0	0	0	0	0	0	0
ccadb41cc99a4cfd66291791bf0e3cff	0	0	0	13	0	0	0	0	0
c929ea945c2d5879336152000f1d21c8	0	0	0	0	0	5	0	0	0
73f71c4c9e9ba20023b6fb3da0b9981e	0	0	0	0	27	0	0	0	0
